contact_age_0,contact_age_1,home,work,school,public,country,dayofweek,hh_size
8,8,False,False,True,False,BE,4,5
8,47,False,False,True,False,BE,4,5
8,8,False,False,True,False,BE,4,5
8,33,False,False,False,True,BE,1,4
8,41,True,False,False,False,BE,4,5
8,47,False,False,True,False,BE,4,5
8,8,False,False,True,False,BE,4,5
8,40,False,False,True,False,BE,4,5
8,8,False,False,True,False,BE,4,5
8,8,False,False,True,False,BE,4,5
8,8,False,False,True,False,BE,4,5
8,8,False,False,True,False,BE,4,5
8,8,False,False,True,False,BE,4,5
8,8,False,False,True,False,BE,4,5
8,42,True,False,False,False,IT,4,4
8,62,True,False,False,True,IT,4,4
8,38,True,False,False,True,IT,4,4
8,38,True,False,False,False,IT,4,4
8,8,False,False,True,False,BE,4,5
8,40,False,False,False,False,GB,4,4
8,12,False,False,True,False,BE,4,3
8,11,False,False,True,False,BE,4,3
8,9,False,False,False,True,IT,4,4
8,32,False,False,True,True,IT,4,4
8,8,False,False,True,False,IT,4,4
8,35,False,False,False,True,IT,0,6
8,8,False,False,True,False,IT,4,4
8,8,False,False,True,False,IT,4,4
8,8,False,False,True,False,IT,4,4
8,8,False,False,False,True,IT,4,4
8,8,False,False,True,False,IT,4,4
8,8,False,False,True,False,IT,4,4
8,8,False,False,True,False,IT,4,4
8,8,False,False,True,False,IT,4,4
8,35,False,False,True,False,IT,4,4
8,65,True,False,False,False,IT,4,4
8,8,False,False,False,True,IT,4,4
8,36,True,False,False,True,IT,4,4
8,3,True,False,False,True,IT,4,4
8,6,False,False,False,False,IT,0,6
8,12,False,False,False,True,IT,0,6
8,40,False,False,False,True,IT,0,6
8,13,False,False,False,True,IT,0,6
8,13,False,False,False,True,IT,0,6
8,11,False,False,False,True,IT,0,6
8,8,False,False,True,False,IT,2,4
8,10,False,False,True,False,IT,2,4
8,10,False,False,True,False,IT,2,4
8,10,False,False,True,False,IT,2,4
8,9,False,False,False,True,IT,4,4
8,9,False,False,True,False,IT,2,4
8,28,True,False,False,True,IT,4,4
8,30,False,False,False,True,IT,4,4
8,19,True,False,False,False,GB,5,8
8,3,True,False,False,False,GB,5,8
8,52,True,False,False,False,GB,5,8
8,55,True,False,False,False,GB,5,8
8,39,True,False,False,False,GB,5,8
8,32,True,False,False,False,GB,5,8
8,7,True,False,False,False,GB,5,8
8,20,True,False,False,False,GB,5,8
8,12,True,False,False,False,GB,5,8
8,41,True,False,False,False,GB,5,8
8,12,False,False,False,False,IT,0,6
8,40,False,False,False,False,IT,0,6
8,53,False,False,False,False,IT,0,6
8,30,False,False,False,False,IT,0,6
8,12,False,False,False,True,IT,0,6
8,60,False,False,False,True,IT,0,6
8,40,False,False,False,False,IT,0,6
8,38,False,False,False,False,IT,0,6
8,50,False,False,False,False,IT,0,6
8,42,True,False,False,True,IT,4,4
8,8,False,False,True,False,IT,4,4
8,67,True,False,False,False,IT,4,4
8,8,False,False,True,False,IT,4,4
8,8,False,False,True,False,IT,4,4
8,9,False,False,False,True,IT,4,4
8,8,False,False,False,True,IT,4,4
8,8,False,False,False,True,IT,4,4
8,8,False,False,True,False,IT,4,4
8,9,False,False,True,False,IT,2,4
8,8,False,False,True,False,IT,2,4
8,8,False,False,True,False,IT,2,4
8,9,False,False,True,False,GB,2,5
8,8,False,False,True,False,GB,2,5
8,7,False,False,True,False,GB,2,5
8,8,False,False,True,False,GB,2,5
8,8,False,False,True,False,GB,2,5
8,38,True,False,False,False,GB,2,5
8,7,False,False,True,False,GB,2,5
8,32,True,False,False,False,BE,0,4
8,39,True,False,False,False,BE,0,4
8,34,True,False,False,False,BE,0,4
8,39,True,False,False,False,BE,0,4
8,6,True,False,False,False,BE,0,4
8,63,True,False,False,False,BE,0,4
8,64,True,False,False,False,BE,0,4
8,27,True,False,False,False,BE,0,4
8,8,True,False,False,False,BE,0,4
8,26,True,False,False,False,BE,0,4
8,26,True,False,False,False,BE,0,4
8,25,True,False,False,False,BE,0,4
8,14,True,False,False,False,BE,0,4
8,8,True,False,False,False,BE,0,4
8,37,True,False,False,False,BE,0,4
8,11,False,False,True,False,BE,4,3
8,10,False,False,True,False,BE,4,3
8,30,True,False,False,False,BE,4,3
8,36,True,False,False,False,BE,4,3
8,25,False,False,True,False,BE,4,3
8,8,False,False,True,False,GB,2,5
8,9,False,False,True,False,GB,2,5
8,8,False,False,True,False,GB,2,5
8,7,False,False,True,False,GB,2,5
8,8,False,False,True,False,IT,2,4
8,9,False,False,True,False,IT,2,4
8,40,False,False,True,False,IT,2,4
8,9,False,False,True,False,IT,2,4
8,9,False,False,True,False,IT,2,4
8,8,False,False,True,True,IT,2,4
8,8,False,False,True,False,IT,2,4
8,8,False,False,True,False,IT,2,4
8,38,False,False,False,False,IT,0,6
8,8,False,False,True,False,GB,1,3
8,8,False,False,True,False,GB,1,3
8,28,True,False,False,False,GB,1,3
8,31,True,False,False,False,GB,1,3
8,11,False,False,True,False,BE,4,3
8,5,False,False,True,False,GB,1,3
8,8,False,False,True,False,GB,1,3
8,8,False,False,True,False,GB,1,3
8,32,True,False,False,False,GB,1,3
8,8,False,False,True,False,GB,1,3
8,28,False,False,False,False,GB,1,3
8,8,False,False,True,False,GB,1,3
8,42,False,False,True,False,GB,1,3
8,1,False,False,False,False,GB,1,3
8,52,True,False,False,False,GB,1,3
8,8,False,False,True,False,GB,2,5
8,40,False,False,True,False,GB,2,5
8,8,False,False,True,False,GB,2,5
8,7,False,False,False,True,GB,1,10
8,7,False,False,True,False,GB,1,3
8,9,False,False,True,False,GB,4,4
8,32,False,False,True,False,BE,4,5
8,9,True,False,False,False,GB,5,4
8,76,True,False,False,False,GB,2,5
8,29,False,False,True,False,IT,4,3
8,14,False,False,False,False,GB,5,4
8,8,False,False,True,False,IT,4,3
8,12,False,False,False,True,IT,4,3
8,8,False,False,True,False,IT,4,3
8,8,False,False,True,False,GB,2,5
8,55,True,False,False,False,IT,4,3
8,12,False,False,False,True,IT,4,3
8,8,False,False,True,False,GB,2,5
8,8,False,False,True,False,GB,2,5
8,8,False,False,False,True,GB,2,5
8,41,True,False,False,False,GB,2,5
8,8,False,False,True,False,GB,2,5
8,8,False,False,False,True,IT,4,3
8,11,True,False,False,False,GB,2,5
8,8,False,False,False,True,GB,2,5
8,9,False,False,False,True,GB,2,5
8,43,True,False,False,False,GB,5,4
8,11,True,False,False,False,GB,5,4
8,64,True,False,False,False,IT,4,4
8,8,False,False,True,False,GB,2,5
8,10,False,False,False,True,GB,2,5
8,9,False,False,True,False,IT,4,3
8,10,False,False,False,True,GB,2,5
8,35,False,False,False,False,GB,5,4
8,42,False,False,False,True,IT,4,3
8,8,False,False,True,False,IT,4,3
8,8,False,False,True,False,GB,2,5
8,8,False,False,True,False,GB,2,5
8,8,False,False,False,True,GB,2,5
8,7,False,False,False,True,GB,2,5
8,38,True,False,False,False,IT,4,4
8,27,False,False,False,False,GB,5,4
8,18,True,False,False,False,GB,5,4
8,40,False,False,False,False,GB,5,4
8,8,False,False,False,True,IT,4,4
8,8,False,False,True,True,IT,4,4
8,9,False,False,False,True,IT,4,4
8,8,False,False,True,False,GB,2,5
8,53,False,False,False,False,GB,2,5
8,8,False,False,True,False,GB,2,5
8,44,True,False,False,False,GB,5,4
8,30,True,False,False,False,GB,5,4
8,1,True,False,False,False,GB,5,4
8,8,False,False,True,False,IT,4,4
8,18,False,False,False,False,GB,5,4
8,45,False,False,False,False,GB,5,4
8,85,True,False,False,False,GB,5,4
8,42,True,False,False,False,IT,4,4
8,66,True,False,False,False,IT,4,4
8,8,False,False,True,False,IT,4,3
8,42,False,False,True,False,IT,4,3
8,4,False,False,False,True,IT,4,3
8,8,False,False,True,False,IT,4,3
8,8,False,False,True,False,IT,4,3
8,38,True,False,False,False,IT,4,4
8,3,True,False,False,False,IT,4,4
8,52,False,False,True,False,IT,4,3
8,42,False,False,False,True,IT,4,3
8,8,False,False,True,False,IT,4,3
8,8,False,False,False,True,IT,4,3
8,42,True,False,False,False,IT,4,4
8,38,True,False,False,False,IT,4,4
8,38,True,False,False,False,IT,4,4
9,52,True,False,False,True,DE,4,3
9,42,True,False,False,False,DE,1,4
9,39,True,False,False,False,DE,1,4
9,7,False,False,False,False,GB,0,4
9,15,True,False,False,False,GB,0,4
9,22,False,False,False,True,DE,4,3
9,32,True,False,False,True,DE,4,3
9,27,True,False,False,True,DE,4,3
9,9,False,False,False,False,GB,0,4
9,39,False,False,False,False,GB,0,4
9,9,False,False,True,False,IT,6,5
9,73,True,False,False,False,IT,6,5
9,9,True,False,False,False,IT,6,5
9,9,False,False,False,False,IT,6,3
9,40,False,False,False,False,IT,6,3
9,47,False,False,False,False,IT,6,3
9,43,True,False,False,False,IT,6,3
9,9,False,False,True,False,IT,6,5
9,9,False,False,False,False,IT,6,3
9,9,False,False,False,False,IT,6,3
9,9,False,False,False,False,IT,6,3
9,35,True,False,False,False,LU,4,4
9,35,True,False,False,False,LU,4,4
9,7,True,False,False,False,LU,4,4
9,37,False,False,False,False,LU,4,4
9,37,False,False,False,False,LU,4,4
9,57,False,False,False,False,LU,4,4
9,32,False,False,False,False,LU,4,4
9,32,False,False,False,False,LU,4,4
9,4,False,False,False,False,LU,4,4
9,7,False,False,False,False,LU,4,4
9,32,False,False,False,False,LU,4,4
9,47,False,False,False,False,LU,4,4
9,37,False,False,False,False,LU,4,4
9,42,False,False,False,False,LU,4,4
9,9,False,False,True,False,IT,6,5
9,4,False,False,False,False,GB,0,4
9,42,True,False,False,False,IT,6,5
9,9,False,False,True,False,IT,6,5
9,9,False,False,False,False,GB,0,4
9,10,True,False,False,False,GB,0,4
9,37,False,False,False,False,GB,0,4
9,42,True,False,False,False,GB,0,4
9,37,True,False,False,False,GB,0,4
9,4,True,False,False,False,GB,0,4
9,9,True,False,False,False,GB,0,4
9,12,False,False,False,False,GB,0,4
9,66,True,False,False,False,GB,0,4
9,9,False,False,False,True,IT,6,3
9,9,False,False,False,False,IT,6,3
9,9,False,False,False,False,IT,6,3
9,52,False,False,False,True,IT,6,3
9,40,True,False,False,False,IT,6,3
9,9,False,False,True,False,IT,6,5
9,63,True,False,False,False,IT,6,5
9,9,False,False,True,False,IT,6,5
9,52,False,False,False,True,IT,6,5
9,70,True,False,False,False,IT,6,5
9,9,False,False,True,False,IT,6,5
9,15,True,False,False,False,IT,6,5
9,9,False,False,True,False,IT,6,5
9,13,True,False,False,False,IT,6,5
9,9,False,False,True,False,IT,6,5
9,50,False,False,True,False,IT,6,5
9,9,False,False,True,False,IT,6,5
9,11,True,False,False,False,DE,1,4
9,20,True,False,False,False,IT,3,4
9,10,False,False,False,True,FI,6,5
9,9,False,False,True,False,FI,5,5
9,9,False,False,True,False,FI,5,5
9,9,False,False,True,False,FI,5,5
9,9,False,False,True,False,FI,5,5
9,10,False,False,True,False,GB,3,7
9,40,False,False,False,False,GB,3,7
9,60,False,False,False,False,GB,3,7
9,11,True,False,False,False,GB,3,7
9,6,True,False,False,False,GB,3,7
9,10,False,False,True,False,GB,3,7
9,7,False,False,True,False,GB,3,7
9,10,False,False,True,False,GB,3,7
9,2,True,False,False,False,GB,3,7
9,33,True,False,False,False,GB,3,7
9,11,True,False,True,False,GB,3,7
9,8,False,False,False,False,GB,3,7
9,12,True,False,False,False,GB,3,7
9,8,True,False,True,False,GB,3,7
9,11,False,False,True,True,PL,2,3
9,9,False,False,True,False,FI,5,5
9,42,True,False,False,False,PL,2,3
9,9,False,False,True,False,FI,5,5
9,9,False,False,True,False,FI,5,5
9,9,False,False,False,True,FI,5,5
9,27,False,False,True,False,FI,5,5
9,16,False,False,False,True,FI,5,5
9,9,False,False,True,False,FI,5,5
9,9,False,False,True,False,FI,5,5
9,9,False,False,True,False,FI,5,5
9,6,True,False,False,False,FI,5,5
9,36,True,False,False,False,FI,5,5
9,36,True,False,False,False,FI,5,5
9,0,True,False,False,False,FI,5,5
9,9,False,False,True,False,FI,5,5
9,61,False,False,False,True,LU,4,4
9,10,False,False,True,False,GB,3,7
9,56,False,False,False,False,GB,3,7
9,10,False,False,True,False,GB,3,7
9,8,False,False,True,False,GB,3,7
9,9,False,False,True,False,GB,3,7
9,9,False,False,True,False,FI,5,5
9,9,False,False,True,False,FI,5,5
9,9,False,False,True,False,FI,5,5
9,12,False,False,True,False,PL,2,3
9,11,False,False,True,True,PL,2,3
9,11,False,False,True,False,PL,2,3
9,21,False,False,False,False,LU,0,4
9,9,False,False,False,True,LU,0,4
9,10,False,False,False,True,LU,0,4
9,10,False,False,False,True,LU,0,4
9,45,False,False,False,True,LU,0,4
9,43,False,False,False,True,LU,0,4
9,44,False,False,False,True,LU,0,4
9,11,False,False,False,True,LU,0,4
9,10,False,False,False,True,LU,0,4
9,11,True,False,False,True,BE,6,4
9,43,False,False,False,True,BE,6,4
9,33,False,False,False,True,BE,6,4
9,27,False,False,False,True,BE,6,4
9,60,False,False,False,False,BE,6,4
9,60,False,False,False,False,BE,6,4
9,35,True,False,False,False,BE,6,4
9,30,False,False,False,False,BE,6,4
9,43,True,False,False,False,IT,6,5
9,6,False,False,True,False,IT,6,5
9,21,False,False,False,False,LU,0,4
9,43,False,False,False,True,LU,0,4
9,7,False,False,False,True,LU,0,4
9,9,False,False,False,False,LU,0,4
9,12,True,False,True,False,PL,2,3
9,11,False,False,True,False,PL,2,3
9,45,False,False,True,False,PL,2,3
9,44,True,False,False,False,PL,2,3
9,46,True,False,False,False,PL,2,3
9,11,False,False,False,False,PL,2,3
9,11,False,False,True,False,PL,2,3
9,10,False,False,True,False,PL,2,3
9,11,False,False,True,False,PL,2,3
9,68,True,False,False,False,DE,1,4
9,11,False,False,True,False,PL,2,3
9,14,True,False,False,False,GB,3,7
9,12,True,False,False,False,GB,3,7
9,11,True,False,False,False,GB,3,7
9,39,True,False,False,True,LU,0,4
9,37,True,False,False,True,LU,0,4
9,11,True,False,False,True,LU,0,4
9,7,False,False,False,True,LU,0,4
9,8,False,False,False,False,LU,0,4
9,44,False,False,False,False,LU,0,4
9,13,True,False,False,False,GB,3,7
9,66,True,False,False,False,FI,6,5
9,8,False,False,False,True,IT,6,5
9,35,True,False,False,False,FI,6,5
9,9,False,False,True,False,IT,4,4
9,62,False,False,False,True,IT,4,4
9,9,False,False,True,False,IT,4,4
9,9,False,False,True,False,IT,4,4
9,9,False,False,True,False,IT,4,4
9,9,False,False,True,False,PL,4,4
9,35,True,False,False,False,PL,4,4
9,38,True,False,False,False,PL,4,4
9,7,True,False,False,False,IT,4,4
9,37,True,False,False,False,BE,4,4
9,10,False,False,False,False,BE,4,4
9,9,False,False,True,False,BE,4,4
9,45,False,False,True,False,BE,4,4
9,11,True,False,False,False,PL,4,4
9,9,False,False,True,False,PL,4,4
9,40,False,False,True,False,PL,4,4
9,10,True,False,False,False,PL,4,4
9,65,True,False,False,False,PL,4,4
9,22,False,False,False,False,BE,4,4
9,12,False,False,False,True,PL,4,4
9,42,False,False,True,False,IT,4,4
9,9,False,False,True,False,IT,4,4
9,9,False,False,True,False,IT,4,4
9,10,False,False,True,False,IT,4,4
9,9,False,False,True,False,IT,4,4
9,9,False,False,True,False,IT,4,4
9,10,False,False,True,False,IT,4,4
9,9,False,False,True,False,IT,4,4
9,10,False,False,True,False,IT,4,4
9,10,False,False,True,False,IT,4,4
9,35,True,False,False,False,IT,4,4
9,38,False,False,False,True,IT,4,4
9,96,False,False,False,False,IT,4,4
9,66,True,False,False,False,IT,4,4
9,9,False,False,True,False,FI,5,5
9,9,False,False,True,False,IT,4,4
9,60,True,False,False,False,IT,4,4
9,9,False,False,True,False,IT,4,4
9,10,False,False,True,False,IT,4,4
9,32,False,False,True,False,IT,4,4
9,9,False,False,True,False,IT,4,4
9,45,False,False,True,False,BE,4,4
9,38,True,False,False,False,BE,4,4
9,37,True,False,False,False,BE,4,4
9,32,False,False,True,False,IT,3,4
9,72,True,False,False,False,IT,3,4
9,7,False,False,True,False,IT,3,4
9,10,False,False,True,False,IT,3,4
9,52,False,False,True,False,IT,3,4
9,9,False,False,True,False,IT,3,4
9,32,False,False,True,False,IT,3,4
9,9,False,False,True,False,IT,3,4
9,10,False,False,True,False,IT,3,4
9,6,False,False,True,False,IT,3,4
9,47,False,False,False,False,IT,3,4
9,9,False,False,True,False,IT,3,4
9,9,False,False,True,False,IT,3,4
9,10,False,False,True,False,IT,3,4
9,6,False,False,True,False,IT,3,4
9,47,True,False,False,False,IT,3,4
9,9,False,False,True,False,IT,3,4
9,10,False,False,True,False,IT,3,4
9,7,False,False,True,False,IT,3,4
9,9,False,False,True,False,IT,3,4
9,26,False,False,True,False,IT,4,4
9,26,False,False,True,False,IT,4,4
9,38,False,False,False,False,BE,4,4
9,10,False,False,False,True,FI,6,5
9,10,False,False,False,True,FI,6,5
9,58,False,False,False,True,FI,6,5
9,52,False,False,False,True,FI,6,5
9,32,False,False,False,True,FI,6,5
9,22,False,False,False,True,FI,6,5
9,10,False,False,True,False,IT,3,4
9,10,False,False,True,False,IT,3,4
9,27,False,False,True,False,IT,3,4
9,9,False,False,True,False,IT,3,4
9,9,False,False,True,False,IT,3,4
9,45,True,False,False,False,IT,3,4
9,10,False,False,True,False,IT,3,4
9,8,False,False,False,False,PL,0,2
9,9,False,False,False,False,PL,0,2
9,28,True,False,False,False,PL,0,2
9,7,False,False,False,False,PL,0,2
9,10,False,False,False,False,PL,0,2
9,10,False,False,True,False,IT,4,4
9,10,False,False,False,True,FI,6,5
9,52,False,False,False,False,IT,4,4
9,37,True,False,False,False,BE,4,4
9,29,False,False,False,False,IT,3,4
9,22,False,False,False,False,IT,3,4
9,9,False,False,True,False,IT,3,4
9,45,True,False,False,False,IT,3,4
9,10,False,False,False,False,IT,3,4
9,48,False,False,False,False,IT,3,4
9,9,False,False,True,False,IT,3,4
9,10,False,False,True,False,IT,3,4
9,10,False,False,True,False,IT,3,4
9,10,True,False,False,False,IT,3,4
9,6,False,False,True,False,IT,3,4
9,10,False,False,True,False,IT,3,4
9,42,False,False,True,False,IT,3,4
9,7,False,False,False,False,IT,3,4
9,34,True,False,False,False,IT,3,4
9,10,False,False,True,False,IT,3,4
9,9,False,False,True,False,IT,3,4
9,10,False,False,True,False,IT,3,4
9,9,False,False,True,False,IT,3,4
9,7,False,False,False,False,IT,3,4
9,9,False,False,True,False,IT,6,5
9,9,False,False,True,False,IT,6,5
9,35,True,False,False,False,FI,6,5
9,1,True,False,False,False,FI,6,5
9,4,True,False,False,False,FI,6,5
9,10,False,False,False,True,FI,6,5
9,9,True,False,False,False,BE,0,4
9,15,True,False,False,False,BE,0,4
9,42,True,False,False,False,BE,0,4
9,43,True,False,False,False,BE,0,4
9,45,False,False,True,False,IT,6,5
9,39,True,False,False,False,BE,0,4
9,34,False,False,False,False,BE,6,3
9,63,False,False,False,False,BE,6,3
9,13,False,False,False,True,BE,6,3
9,42,False,False,False,True,BE,6,3
9,9,False,False,True,False,IT,6,5
9,9,False,False,True,False,IT,6,5
9,9,False,False,True,False,IT,6,5
9,9,False,False,True,False,IT,6,5
9,15,False,False,False,True,BE,6,3
9,27,False,False,False,False,BE,6,4
9,10,False,False,False,True,BE,6,4
9,9,False,False,False,True,BE,6,4
9,9,False,False,False,True,BE,6,3
9,9,False,False,False,True,BE,6,3
9,10,False,False,True,False,IT,4,4
9,37,True,False,False,True,IT,4,4
9,9,False,False,True,False,IT,4,4
9,67,False,False,False,True,IT,4,4
9,1,False,False,False,True,IT,4,4
9,62,False,False,False,True,IT,4,4
9,9,False,False,False,True,BE,6,3
9,10,False,False,True,False,IT,4,4
9,10,False,False,True,False,IT,4,4
9,43,False,False,True,False,IT,4,4
9,9,False,False,False,True,BE,6,3
9,28,False,False,False,True,BE,6,3
9,41,True,False,False,False,BE,6,3
9,36,False,False,False,True,BE,4,4
9,11,True,False,False,False,BE,4,4
9,11,True,False,False,False,BE,4,4
9,22,False,False,False,False,IT,4,4
9,9,False,False,False,True,BE,6,3
9,35,True,False,False,False,BE,6,3
9,40,False,False,False,False,BE,6,3
9,35,True,False,False,False,BE,6,4
9,5,True,False,False,False,GB,3,7
9,10,True,False,False,False,GB,3,7
9,9,False,False,True,False,GB,3,7
9,13,True,False,False,False,GB,3,7
9,32,True,False,False,False,GB,3,7
9,4,False,False,False,True,FI,6,5
9,40,False,False,False,True,FI,6,5
9,27,False,False,False,True,FI,6,5
9,67,False,False,False,True,IT,4,4
9,42,False,False,True,False,IT,4,4
9,9,False,False,True,False,IT,4,4
9,9,False,False,True,False,IT,4,4
9,10,False,False,True,False,IT,4,4
9,38,False,False,False,True,BE,6,3
9,20,False,False,False,False,BE,6,3
9,50,False,False,False,False,BE,6,3
9,42,False,False,False,False,BE,6,3
9,9,False,False,False,True,BE,6,3
9,36,False,False,False,True,BE,4,4
9,16,False,False,False,True,FI,5,5
9,40,False,False,False,True,FI,0,4
9,6,False,False,False,True,FI,5,5
9,11,True,False,False,True,GB,6,2
9,5,True,False,False,False,GB,6,2
9,43,False,False,False,True,GB,6,2
9,22,False,False,False,True,GB,6,2
9,74,False,False,False,True,GB,6,2
9,52,False,False,False,True,GB,6,2
9,44,False,False,False,True,GB,6,2
9,41,False,False,False,True,GB,6,2
9,3,False,False,False,True,GB,6,2
9,16,False,False,False,True,GB,6,2
9,13,True,False,False,True,GB,6,2
9,10,True,False,False,True,GB,6,2
9,12,True,False,False,True,GB,6,2
9,39,True,False,False,True,GB,6,2
9,38,True,False,False,True,GB,6,2
9,12,False,False,False,True,FI,5,4
9,10,False,False,True,False,FI,5,4
9,37,False,False,True,False,FI,5,4
9,37,False,False,False,False,FI,5,4
9,11,False,False,False,True,FI,5,4
9,8,False,False,True,True,PL,5,4
9,11,False,False,False,True,GB,6,2
9,42,False,False,False,False,PL,5,4
9,20,True,False,False,True,GB,6,2
9,32,False,False,False,True,GB,6,2
9,42,False,False,False,True,FI,5,4
9,13,True,False,False,False,GB,4,3
9,9,True,False,True,False,GB,4,3
9,9,True,False,True,False,GB,4,3
9,10,False,False,True,False,GB,4,3
9,10,True,False,True,False,GB,4,3
9,9,True,False,True,False,GB,4,3
9,9,False,False,True,False,GB,4,3
9,9,False,False,True,False,GB,4,3
9,8,True,False,True,False,GB,4,3
9,9,True,False,True,False,GB,4,3
9,9,True,False,True,False,GB,4,3
9,40,True,False,False,False,GB,4,3
9,42,True,False,False,False,GB,4,3
9,10,False,False,True,False,GB,4,3
9,23,True,False,False,False,GB,4,3
9,76,False,False,False,True,GB,6,2
9,48,False,False,False,True,GB,6,2
9,16,False,False,False,True,GB,6,2
9,8,False,False,False,True,GB,6,2
9,24,False,False,False,True,GB,6,2
9,42,True,True,False,True,GB,6,2
9,15,False,False,False,False,PL,5,4
9,48,False,False,False,True,PL,5,4
9,6,False,False,False,False,PL,5,4
9,39,True,False,False,True,FI,5,4
9,46,False,False,False,True,FI,4,4
9,22,False,False,False,False,FI,4,4
9,22,False,False,False,False,FI,4,4
9,22,False,False,False,False,FI,4,4
9,14,False,False,False,True,FI,4,4
9,41,False,False,False,True,FI,4,4
9,43,False,False,False,True,FI,4,4
9,10,False,False,False,True,FI,4,4
9,67,False,False,False,True,FI,4,4
9,69,False,False,False,True,FI,4,4
9,14,False,False,False,True,FI,4,4
9,12,False,False,False,True,FI,4,4
9,11,False,False,False,True,FI,4,4
9,40,False,False,False,True,FI,4,4
9,27,False,False,False,False,FI,4,4
9,9,False,False,True,False,FI,4,5
9,9,False,False,True,False,FI,4,5
9,10,False,False,True,False,FI,4,5
9,10,False,False,True,False,FI,4,5
9,9,False,False,True,False,FI,4,5
9,10,False,False,True,False,FI,5,4
9,10,False,False,True,False,FI,5,4
9,10,False,False,True,False,FI,5,4
9,10,False,False,True,False,FI,5,4
9,31,False,False,False,False,PL,5,4
9,9,False,False,True,True,PL,5,4
9,52,False,False,False,True,PL,5,4
9,51,False,False,False,False,PL,5,4
9,50,True,False,False,False,PL,5,4
9,53,True,False,False,False,PL,5,4
9,74,True,False,False,False,PL,5,4
9,10,True,False,True,False,PL,5,4
9,18,True,False,False,False,PL,5,4
9,84,False,False,True,False,PL,5,4
9,40,False,False,False,False,FI,5,4
9,7,False,False,False,True,FI,5,4
9,11,True,False,False,True,FI,5,4
9,11,False,False,False,True,FI,5,4
9,10,False,False,True,False,FI,5,4
9,6,False,False,False,True,FI,5,4
9,10,False,False,True,True,FI,5,4
9,43,True,False,False,True,FI,5,4
9,10,False,False,True,False,FI,5,4
9,10,False,False,True,False,FI,5,4
9,10,False,False,True,False,FI,5,4
9,10,False,False,True,True,FI,5,4
9,5,False,False,False,True,FI,5,4
9,10,False,False,True,False,FI,4,5
9,30,False,False,False,False,FI,5,4
9,37,True,False,False,True,FI,6,3
9,10,False,False,True,False,GB,5,5
9,10,False,False,True,False,GB,5,5
9,10,False,False,True,False,GB,5,5
9,8,False,False,True,False,FI,5,4
9,8,False,False,True,False,FI,5,4
9,8,False,False,True,False,FI,5,4
9,8,False,False,True,False,FI,5,4
9,8,False,False,True,False,FI,5,4
9,8,False,False,True,False,FI,5,4
9,8,False,False,True,False,FI,5,4
9,8,False,False,True,False,FI,5,4
9,8,False,False,True,False,FI,5,4
9,8,False,False,True,False,FI,5,4
9,8,False,False,True,False,FI,5,4
9,8,False,False,True,False,FI,5,4
9,50,False,False,False,False,FI,5,4
9,8,False,False,True,False,FI,5,4
9,7,True,False,False,False,FI,5,4
9,41,True,False,False,False,FI,5,4
9,42,True,False,False,False,FI,5,4
9,40,False,False,False,False,FI,5,4
9,9,False,False,True,False,GB,5,5
9,8,False,False,False,False,FI,5,4
9,9,False,False,True,False,GB,5,5
9,9,False,False,True,False,GB,5,5
9,42,True,False,False,False,GB,5,5
9,10,False,False,True,False,GB,5,5
9,10,False,False,True,False,GB,5,5
9,10,False,False,True,False,GB,5,5
9,9,False,False,True,False,GB,5,5
9,9,False,False,True,False,GB,5,5
9,9,False,False,True,False,GB,5,5
9,10,False,False,True,False,GB,5,5
9,9,False,False,True,False,GB,5,5
9,9,False,False,True,False,GB,5,5
9,78,True,False,False,False,GB,5,5
9,39,True,False,False,False,GB,5,5
9,6,True,False,False,False,GB,5,5
9,9,True,False,False,False,GB,5,5
9,9,False,False,True,False,GB,5,5
9,40,False,False,True,False,GB,5,5
9,9,False,False,True,False,GB,5,5
9,10,False,False,True,False,GB,5,5
9,62,False,False,True,False,GB,5,5
9,52,False,False,True,False,GB,5,5
9,10,False,False,True,False,GB,5,5
9,9,False,False,True,False,GB,5,5
9,8,False,False,True,False,FI,5,4
9,45,False,False,True,False,FI,5,4
9,8,False,False,True,False,FI,5,4
9,53,True,False,False,False,GB,5,4
9,27,False,False,False,False,GB,5,4
9,9,False,False,True,False,GB,5,4
9,26,False,False,False,False,GB,5,4
9,9,False,False,True,False,GB,5,4
9,19,False,False,False,False,GB,5,4
9,18,False,False,False,False,GB,5,4
9,18,False,False,False,True,GB,5,4
9,10,False,False,False,True,GB,5,4
9,32,False,False,False,True,GB,5,4
9,55,False,False,False,True,FI,5,4
9,40,False,False,False,False,FI,5,4
9,8,True,False,False,False,FI,6,4
9,35,True,False,False,False,FI,6,4
9,31,True,False,False,False,FI,6,4
9,33,True,False,False,False,FI,6,4
9,37,False,False,False,True,FI,6,4
9,35,True,False,False,False,FI,6,4
9,6,True,False,False,False,FI,6,4
9,47,False,False,False,False,FI,6,3
9,52,False,False,False,False,FI,6,3
9,10,False,False,True,False,GB,5,4
9,48,True,False,False,False,GB,5,4
9,9,False,False,True,False,GB,5,4
9,60,False,False,True,False,GB,5,4
9,8,False,False,True,False,FI,5,4
9,8,False,False,True,False,FI,5,4
9,8,False,False,True,False,FI,5,4
9,8,False,False,True,False,FI,5,4
9,9,True,False,True,False,GB,4,3
9,15,True,False,False,False,GB,4,3
9,72,False,False,False,True,FI,5,4
9,4,True,False,False,False,FI,5,4
